time,minvar_x,minvar_y,minvar_z
"2022-03-12/21:23:27",0.9717932582235067,-0.2333466997397857,0.03416403067395574
"2022-03-12/21:23:42",0.9718219378128072,-0.2332185992504712,0.03422288926154701
"2022-03-12/21:23:57",0.9717729464907161,-0.2334182831364084,0.03425267239797852
"2022-03-12/21:24:12",0.9717032358546354,-0.2337220433619798,0.03415886233954056
"2022-03-12/21:24:27",0.9715815233703813,-0.2342253337758881,0.03417362232575021
"2022-03-12/21:24:42",0.9714814583619743,-0.2346166180917414,0.03433392744917845
"2022-03-12/21:24:57",0.9714316560101245,-0.2348002546541239,0.03448736168201633
"2022-03-12/21:25:12",0.9713822059111962,-0.2350047021595539,0.03448767898826777
"2022-03-12/21:25:27",0.9712945165263295,-0.2353722726420508,0.03445076831073696
"2022-03-12/21:25:42",0.9711393082605523,-0.2360045836690649,0.03450044113352242
"2022-03-12/21:25:57",0.9710050907411443,-0.2365305744464855,0.03467565582361021
"2022-03-12/21:26:12",0.9709285508804196,-0.2368212054958624,0.03483483475969033
"2022-03-12/21:26:27",0.9708888427349708,-0.2369904233464387,0.03479072138984000
"2022-03-12/21:26:42",0.9707934425194554,-0.2373935917080735,0.03470410029327322
"2022-03-12/21:26:57",0.9706682221032373,-0.2378944901172254,0.03477663253975073
"2022-03-12/21:27:12",0.9705588573623712,-0.2383122544287184,0.03496818245991637
"2022-03-12/21:27:27",0.9705114060458151,-0.2384875638486818,0.03508977948771135
"2022-03-12/21:27:42",0.9704721439383955,-0.2386587248339977,0.03501186799107495
"2022-03-12/21:27:57",0.9703779460027823,-0.2390511825099257,0.03494530085758873
"2022-03-12/21:28:12",0.9702580115463668,-0.2395253722155480,0.03502837557028829
"2022-03-12/21:28:27",0.9701730677571090,-0.2398440059246058,0.03520044631532031
"2022-03-12/21:28:42",0.9701447527987819,-0.2399496190387637,0.03526101161541719
"2022-03-12/21:28:57",0.9701086360012242,-0.2401113229407011,0.03515376155563051
